word,written_freq,spoken_freq,zhuyin,pinyin,tags
['求取'],4,2,['ㄑㄧㄡˊ ㄑㄩˇ'],['qiú qǔ'],"level-7, advanced"
['求饒'],4,1,['ㄑㄧㄡˊ ㄖㄠˊ'],['qiú ráo'],"level-7, advanced"
['求醫'],3,2,['ㄑㄧㄡˊ ㄧ'],['qiú yī'],"level-7, advanced"
['蚯蚓'],4,12,['ㄑㄧㄡ ㄧㄣˇ'],['qiū yǐn'],"level-7, advanced"
['求診'],3,4,['ㄑㄧㄡˊ ㄓㄣˇ'],['qiú zhěn'],"level-7, advanced"
['求證'],4,1,['ㄑㄧㄡˊ ㄓㄥˋ'],['qiú zhèng'],"level-7, advanced"
['求之不得'],2,1,['ㄑㄧㄡˊ ㄓ ㄅㄨˋ ㄉㄜˊ'],['qiú zhī bù dé'],"level-7, advanced"
['驅車'],4,1,['ㄑㄩ ㄔㄜ'],['qū chē'],"level-7, advanced"
['屈從'],3,0,['ㄑㄩ ㄘㄨㄥˊ'],['qū cóng'],"level-7, advanced"
['驅趕'],4,6,['ㄑㄩ ㄍㄢˇ'],['qū gǎn'],"level-7, advanced"
['取暖'],4,4,['ㄑㄩˇ ㄋㄨㄢˇ'],['qǔ nuǎn'],"level-7, advanced"
['屈辱'],7,1,['ㄑㄩ ㄖㄨˋ'],['qū rù'],"level-7, advanced"
['驅散'],3,1,['ㄑㄩ ㄙㄢˋ'],['qū sàn'],"level-7, advanced"
['趣事'],3,1,['ㄑㄩˋ ㄕˋ'],['qù shì'],"level-7, advanced"
['屈膝'],3,0,['ㄑㄩ ㄒㄧ'],['qū xī'],"level-7, advanced"
['去向'],3,0,['ㄑㄩˋ ㄒㄧㄤˋ'],['qù xiàng'],"level-7, advanced"
['取樣'],3,2,['ㄑㄩˇ ㄧㄤˋ'],['qǔ yàng'],"level-7, advanced"
['曲'],21,10,['ㄑㄩ'],['qū'],"level-7, advanced"
['拳打腳踢'],3,0,['ㄑㄩㄢˊ ㄉㄚˇ ㄐㄧㄠˇ ㄊㄧ'],['quán dǎ jiǎo tī'],"level-7, advanced"
['勸導'],3,3,['ㄑㄩㄢˋ ㄉㄠˇ'],['quàn dǎo'],"level-7, advanced"
['權貴'],6,0,['ㄑㄩㄢˊ ㄍㄨㄟˋ'],['quán guì'],"level-7, advanced"
['權衡'],3,1,['ㄑㄩㄢˊ ㄏㄥˊ'],['quán héng'],"level-7, advanced"
['拳擊'],4,3,['ㄑㄩㄢˊ ㄐㄧˊ'],['quán jí'],"level-7, advanced"
['全軍覆沒'],4,1,['ㄑㄩㄢˊ ㄐㄩㄣ ㄈㄨˋ ㄇㄛˋ'],['quán jūn fù mò'],"level-7, advanced"
['全力以赴'],6,7,['ㄑㄩㄢˊ ㄌㄧˋ ㄧˇ ㄈㄨˋ'],['quán lì yǐ fù'],"level-7, advanced"
['全貌'],4,1,['ㄑㄩㄢˊ ㄇㄠˋ'],['quán mào'],"level-7, advanced"
['蜷曲'],2,1,['ㄑㄩㄢˊ ㄑㄩ'],['quán qū'],"level-7, advanced"
['全盛'],3,3,['ㄑㄩㄢˊ ㄕㄥˋ'],['quán shèng'],"level-7, advanced"
['蜷縮'],3,1,['ㄑㄩㄢˊ ㄙㄨㄛ'],['quán suō'],"level-7, advanced"
['圈套'],5,1,['ㄑㄩㄢ ㄊㄠˋ'],['quān tào'],"level-7, advanced"
['權位'],3,1,['ㄑㄩㄢˊ ㄨㄟˋ'],['quán wèi'],"level-7, advanced"
['泉湧'],3,1,['ㄑㄩㄢˊ ㄩㄥˇ'],['quán yǒng'],"level-7, advanced"
['泉源'],5,3,['ㄑㄩㄢˊ ㄩㄢˊ'],['quán yuán'],"level-7, advanced"
['卻步'],2,1,['ㄑㄩㄝˋ ㄅㄨˋ'],['què bù'],"level-7, advanced"
['缺憾'],4,3,['ㄑㄩㄝ ㄏㄢˋ'],['quē hàn'],"level-7, advanced"
['怯懦'],3,0,['ㄑㄩㄝˋ ㄋㄨㄛˋ'],['què nuò'],"level-7, advanced"
['雀躍'],6,1,['ㄑㄩㄝˋ ㄩㄝˋ'],['què yuè'],"level-7, advanced"
['確鑿'],4,1,['ㄑㄩㄝˋ ㄗㄠˊ'],['què záo'],"level-7, advanced"
['群聚'],3,4,['ㄑㄩㄣˊ ㄐㄩˋ'],['qún jù'],"level-7, advanced"
['趨前'],3,0,['ㄑㄩㄑㄧㄢˊ'],['qūqián'],"level-7, advanced"
['繞道'],4,2,['ㄖㄠˋ ㄉㄠˋ'],['rào dào'],"level-7, advanced"
['饒富'],2,1,['ㄖㄠˊ ㄈㄨˋ'],['ráo fù'],"level-7, advanced"
['饒恕'],3,1,['ㄖㄠˊ ㄕㄨˋ'],['ráo shù'],"level-7, advanced"
['繞行'],3,2,['ㄖㄠˋ ㄒㄧㄥˊ'],['rào xíng'],"level-7, advanced"
['熱誠'],6,3,['ㄖㄜˋ ㄔㄥˊ'],['rè chéng'],"level-7, advanced"
['惹禍'],3,1,['ㄖㄜˇ ㄏㄨㄛˋ'],['rě huò'],"level-7, advanced"
['熱淚'],3,1,['ㄖㄜˋ ㄌㄟˋ'],['rè lèi'],"level-7, advanced"
['熱淚盈眶'],3,2,['ㄖㄜˋ ㄌㄟˋ ㄧㄥˊ ㄎㄨㄤ'],['rè lèi yíng kuāng'],"level-7, advanced"
['熱戀'],3,1,['ㄖㄜˋ ㄌㄧㄢˋ'],['rè liàn'],"level-7, advanced"
['熱絡'],4,4,['ㄖㄜˋ ㄌㄨㄛˋ'],['rè luò'],"level-7, advanced"
['惹惱'],3,1,['ㄖㄜˇ ㄋㄠˇ'],['rě nǎo'],"level-7, advanced"
['熱騰騰'],5,7,['ㄖㄜˋ ㄊㄥˊ ㄊㄥˊ'],['rè téng téng'],"level-7, advanced"
['人本'],5,2,['ㄖㄣˊ ㄅㄣˇ'],['rén běn'],"level-7, advanced"
['人稱'],3,1,['ㄖㄣˊ ㄔㄥ'],['rén chēng'],"level-7, advanced"
['人和'],4,2,['ㄖㄣˊ ㄏㄜˊ'],['rén hé'],"level-7, advanced"
['人跡'],3,1,['ㄖㄣˊ ㄐㄧ'],['rén jī'],"level-7, advanced"
['人來人往'],2,1,['ㄖㄣˊ ㄌㄞˊ ㄖㄣˊ ㄨㄤˇ'],['rén lái rén wǎng'],"level-7, advanced"
['人面'],3,6,['ㄖㄣˊ ㄇㄧㄢˋ'],['rén miàn'],"level-7, advanced"
['認命'],4,6,['ㄖㄣˋ ㄇㄧㄥˋ'],['rèn mìng'],"level-7, advanced"
['人品'],5,2,['ㄖㄣˊ ㄆㄧㄣˇ'],['rén pǐn'],"level-7, advanced"
['忍氣吞聲'],3,0,['ㄖㄣˇ ㄑㄧˋ ㄊㄨㄣ ㄕㄥ'],['rěn qì tūn shēng'],"level-7, advanced"
['人像'],3,1,['ㄖㄣˊ ㄒㄧㄤˋ'],['rén xiàng'],"level-7, advanced"
['人心惶惶'],2,3,['ㄖㄣˊ ㄒㄧㄣ ㄏㄨㄤˊ ㄏㄨㄤˊ'],['rén xīn huáng huáng'],"level-7, advanced"
['人煙'],5,3,['ㄖㄣˊ ㄧㄢ'],['rén yān'],"level-7, advanced"
['人云亦云'],3,1,['ㄖㄣˊ ㄩㄣˊ ㄧˋ ㄩㄣˊ'],['rén yún yì yún'],"level-7, advanced"
['認證'],4,38,['ㄖㄣˋ ㄓㄥˋ'],['rèn zhèng'],"level-7, advanced"
['人種'],7,4,['ㄖㄣˊ ㄓㄨㄥˇ'],['rén zhǒng'],"level-7, advanced"
['日復一日'],6,3,['ㄖˋ ㄈㄨˋ ㄧˊ ㄖˋ'],['rì fù yí rì'],"level-7, advanced"
['日積月累'],3,3,['ㄖˋ ㄐㄧ ㄩㄝˋ ㄌㄟˇ'],['rì jī yuè lěi'],"level-7, advanced"
['日曆'],4,1,['ㄖˋ ㄌㄧˋ'],['rì lì'],"level-7, advanced"
['日前'],4,4,['ㄖˋ ㄑㄧㄢˊ'],['rì qián'],"level-7, advanced"
['日曬'],3,9,['ㄖˋ ㄕㄞˋ'],['rì shài'],"level-7, advanced"
['日新月異'],3,3,['ㄖˋ ㄒㄧㄣ ㄩㄝˋ ㄧˋ'],['rì xīn yuè yì'],"level-7, advanced"
['日誌'],6,3,['ㄖˋ ㄓˋ'],['rì zhì'],"level-7, advanced"
['容光煥發'],3,2,['ㄖㄨㄥˊ ㄍㄨㄤ ㄏㄨㄢˋ ㄈㄚ'],['róng guāng huàn fā'],"level-7, advanced"
['溶化'],2,3,['ㄖㄨㄥˊ ㄏㄨㄚˋ'],['róng huà'],"level-7, advanced"
['榮華富貴'],4,1,['ㄖㄨㄥˊ ㄏㄨㄚˊ ㄈㄨˋ ㄍㄨㄟˋ'],['róng huá fù guì'],"level-7, advanced"
['融會貫通'],3,1,['ㄖㄨㄥˊ ㄏㄨㄟˋ ㄍㄨㄢˋ ㄊㄨㄥ'],['róng huì guàn tōng'],"level-7, advanced"
['榮獲'],5,5,['ㄖㄨㄥˊ ㄏㄨㄛˋ'],['róng huò'],"level-7, advanced"
['溶解'],3,15,['ㄖㄨㄥˊ ㄐㄧㄝˇ'],['róng jiě'],"level-7, advanced"
['絨毛'],3,3,['ㄖㄨㄥˊ ㄇㄠˊ'],['róng máo'],"level-7, advanced"
['容顏'],3,2,['ㄖㄨㄥˊ ㄧㄢˊ'],['róng yán'],"level-7, advanced"
['蹂躪'],4,1,['ㄖㄡˊ ㄌㄧㄣˋ'],['róu lìn'],"level-7, advanced"
['柔情'],5,2,['ㄖㄡˊ ㄑㄧㄥˊ'],['róu qíng'],"level-7, advanced"
['柔弱'],4,2,['ㄖㄡˊ ㄖㄨㄛˋ'],['róu ruò'],"level-7, advanced"
['柔順'],4,1,['ㄖㄡˊ ㄕㄨㄣˋ'],['róu shùn'],"level-7, advanced"
['肉眼'],6,9,['ㄖㄡˋ ㄧㄢˇ'],['ròu yǎn'],"level-7, advanced"
['汝'],13,6,['ㄖㄨˇ'],['rǔ'],"level-7, advanced"
['如常'],3,1,['ㄖㄨˊ ㄔㄤˊ'],['rú cháng'],"level-7, advanced"
['如出一轍'],4,1,['ㄖㄨˊ ㄔㄨ ㄧ ㄔㄜˋ'],['rú chū yī chè'],"level-7, advanced"
['蠕動'],7,4,['ㄖㄨˊ ㄉㄨㄥˋ'],['rú dòng'],"level-7, advanced"
['如法炮製'],3,1,['ㄖㄨˊ ㄈㄚˇ ㄆㄠˊ ㄓˋ'],['rú fǎ páo zhì'],"level-7, advanced"
['如火如荼'],3,1,['ㄖㄨˊ ㄏㄨㄛˇ ㄖㄨˊ ㄊㄨˊ'],['rú huǒ rú tú'],"level-7, advanced"
['辱罵'],5,1,['ㄖㄨˋ ㄇㄚˋ'],['rù mà'],"level-7, advanced"
['入迷'],3,2,['ㄖㄨˋ ㄇㄧˊ'],['rù mí'],"level-7, advanced"
['如日中天'],2,0,['ㄖㄨˊ ㄖˋ ㄓㄨㄥ ㄊㄧㄢ'],['rú rì zhōng tiān'],"level-7, advanced"
['如實'],4,3,['ㄖㄨˊ ㄕˊ'],['rú shí'],"level-7, advanced"
['如釋重負'],4,1,['ㄖㄨˊ ㄕˋ ㄓㄨㄥˋ ㄈㄨˋ'],['rú shì zhòng fù'],"level-7, advanced"
['入手'],3,1,['ㄖㄨˋ ㄕㄡˇ'],['rù shǒu'],"level-7, advanced"
['如數家珍'],2,2,['ㄖㄨˊ ㄕㄨˇ ㄐㄧㄚ ㄓㄣ'],['rú shǔ jiā zhēn'],"level-7, advanced"
['入微'],3,0,['ㄖㄨˋ ㄨㄟˊ'],['rù wéi'],"level-7, advanced"
['入伍'],4,0,['ㄖㄨˋ ㄨˇ'],['rù wǔ'],"level-7, advanced"
['如影隨形'],2,1,['ㄖㄨˊ ㄧㄥˇ ㄙㄨㄟˊ ㄒㄧㄥˊ'],['rú yǐng suí xíng'],"level-7, advanced"
['如願以償'],3,1,['ㄖㄨˊ ㄩㄢˋ ㄧˇ ㄔㄤˊ'],['rú yuàn yǐ cháng'],"level-7, advanced"
['軟禁'],4,2,['ㄖㄨㄢˇ ㄐㄧㄣˋ'],['ruǎn jìn'],"level-7, advanced"
['銳減'],2,6,['ㄖㄨㄟˋ ㄐㄧㄢˇ'],['ruì jiǎn'],"level-7, advanced"
['睿智'],6,1,['ㄖㄨㄟˋ ㄓˋ'],['ruì zhì'],"level-7, advanced"
['偌大'],4,2,['ㄖㄨㄛˋ ㄉㄚˋ'],['ruò dà'],"level-7, advanced"
['撒嬌'],4,8,['ㄙㄚ ㄐㄧㄠ'],['sā jiāo'],"level-7, advanced"
['撒手'],3,1,['ㄙㄚ ㄕㄡˇ'],['sā shǒu'],"level-7, advanced"
['腮'],4,1,['ㄙㄞ'],['sāi'],"level-7, advanced"
['賽車'],5,3,['ㄙㄞˋ ㄔㄜ'],['sài chē'],"level-7, advanced"
['賽馬'],4,1,['ㄙㄞˋ ㄇㄚˇ'],['sài mǎ'],"level-7, advanced"
['三部曲'],3,1,['ㄙㄢ ㄅㄨˋ ㄑㄩˇ'],['sān bù qǔ'],"level-7, advanced"
['三國演義'],24,1,['ㄙㄢ ㄍㄨㄛˊ ㄧㄢˇ ㄧˋ'],['sān guó yǎn yì'],"level-7, advanced"
['散漫'],3,1,['ㄙㄢˇ ㄇㄢˋ'],['sǎn màn'],"level-7, advanced"
['三思'],4,1,['ㄙㄢ ㄙ'],['sān sī'],"level-7, advanced"
['喪命'],6,14,['ㄙㄤˋ ㄇㄧㄥˋ'],['sàng mìng'],"level-7, advanced"
['喪氣'],4,2,['ㄙㄤˋ ㄑㄧˋ'],['sàng qì'],"level-7, advanced"
['搔'],7,1,['ㄙㄠ'],['sāo'],"level-7, advanced"
['掃蕩'],3,3,['ㄙㄠˇ ㄉㄤˋ'],['sǎo dàng'],"level-7, advanced"
['騷亂'],3,1,['ㄙㄠ ㄌㄨㄢˋ'],['sāo luàn'],"level-7, advanced"
['掃視'],4,0,['ㄙㄠˇ ㄕˋ'],['sǎo shì'],"level-7, advanced"
['掃興'],3,2,['ㄙㄠˇ ㄒㄧㄥˋ'],['sǎo xìng'],"level-7, advanced"
['色調'],4,1,['ㄙㄜˋ ㄉㄧㄠˋ'],['sè diào'],"level-7, advanced"
['色澤'],7,8,['ㄙㄜˋ ㄗㄜˊ'],['sè zé'],"level-7, advanced"
['森嚴'],4,2,['ㄙㄣ ㄧㄢˊ'],['sēn yán'],"level-7, advanced"
['僧侶'],5,15,['ㄙㄥ ㄌㄩˇ'],['sēng lǚ'],"level-7, advanced"
['煞'],4,4,['ㄕㄚˋ'],['shà'],"level-7, advanced"
['煞'],4,4,['ㄕㄚ'],['shā'],"level-7, advanced"
['紗'],3,9,['ㄕㄚ'],['shā'],"level-7, advanced"
['沙場'],3,1,['ㄕㄚ ㄔㄤˇ'],['shā chǎng'],"level-7, advanced"
['沙地'],4,3,['ㄕㄚ ㄉㄧˋ'],['shā dì'],"level-7, advanced"
['殺機'],2,0,['ㄕㄚ ㄐㄧ'],['shā jī'],"level-7, advanced"
['沙龍'],4,4,['ㄕㄚ ㄌㄨㄥˊ'],['shā lóng'],"level-7, advanced"
['殺戮'],7,4,['ㄕㄚ ㄌㄨˋ'],['shā lù'],"level-7, advanced"
['殺人犯'],5,0,['ㄕㄚ ㄖㄣˊ ㄈㄢˋ'],['shā rén fàn'],"level-7, advanced"
['殺身'],4,1,['ㄕㄚ ㄕㄣ'],['shā shēn'],"level-7, advanced"
['霎時'],5,1,['ㄕㄚˋ ㄕˊ'],['shà shí'],"level-7, advanced"
['殺頭'],4,1,['ㄕㄚ ㄊㄡˊ'],['shā tóu'],"level-7, advanced"
['煞有介事'],2,0,['ㄕㄚˋ ㄧㄡˇ ㄐㄧㄝˋ ㄕˋ'],['shà yǒu jiè shì'],"level-7, advanced"
['閃動'],3,0,['ㄕㄢˇ ㄉㄨㄥˋ'],['shǎn dòng'],"level-7, advanced"
['山河'],5,1,['ㄕㄢ ㄏㄜˊ'],['shān hé'],"level-7, advanced"
['善後'],5,2,['ㄕㄢˋ ㄏㄡˋ'],['shàn hòu'],"level-7, advanced"
['珊瑚'],4,61,['ㄕㄢ ㄏㄨˊ'],['shān hú'],"level-7, advanced"
['善解人意'],2,1,['ㄕㄢˋ ㄐㄧㄝˇ ㄖㄣˊ ㄧˋ'],['shàn jiě rén yì'],"level-7, advanced"
['山嶺'],4,1,['ㄕㄢ ㄌㄧㄥˇ'],['shān lǐng'],"level-7, advanced"
['山麓'],3,3,['ㄕㄢ ㄌㄨˋ'],['shān lù'],"level-7, advanced"
['山巒'],4,1,['ㄕㄢ ㄌㄨㄢˊ'],['shān luán'],"level-7, advanced"
['善事'],3,3,['ㄕㄢˋ ㄕˋ'],['shàn shì'],"level-7, advanced"
['閃現'],3,0,['ㄕㄢˇ ㄒㄧㄢˋ'],['shǎn xiàn'],"level-7, advanced"
['山腰'],4,1,['ㄕㄢ ㄧㄠ'],['shān yāo'],"level-7, advanced"
['山野'],5,1,['ㄕㄢ ㄧㄝˇ'],['shān yě'],"level-7, advanced"
['擅於'],4,1,['ㄕㄢˋ ㄩˊ'],['shàn yú'],"level-7, advanced"
['山岳'],2,0,['ㄕㄢ ㄩㄝˋ'],['shān yuè'],"level-7, advanced"
['山珍海味'],3,3,['ㄕㄢ ㄓㄣ ㄏㄞˇ ㄨㄟˋ'],['shān zhēn hǎi wèi'],"level-7, advanced"
['傷疤'],3,1,['ㄕㄤ ㄅㄚ'],['shāng bā'],"level-7, advanced"
['上蒼'],4,4,['ㄕㄤˋ ㄘㄤ'],['shàng cāng'],"level-7, advanced"
['上策'],3,1,['ㄕㄤˋ ㄘㄜˋ'],['shàng cè'],"level-7, advanced"
['商朝'],2,1,['ㄕㄤ ㄔㄠˊ'],['shāng cháo'],"level-7, advanced"
['上吊'],6,1,['ㄕㄤˋ ㄉㄧㄠˋ'],['shàng diào'],"level-7, advanced"
['傷痕'],6,7,['ㄕㄤ ㄏㄣˊ'],['shāng hén'],"level-7, advanced"
['尚可'],3,0,['ㄕㄤˋ ㄎㄜˇ'],['shàng kě'],"level-7, advanced"
['尚且'],5,1,['ㄕㄤˋ ㄑㄧㄝˇ'],['shàng qiě'],"level-7, advanced"
['商榷'],2,1,['ㄕㄤ ㄑㄩㄝˋ'],['shāng què'],"level-7, advanced"
['上乘'],3,1,['ㄕㄤˋ ㄕㄥˋ'],['shàng shèng'],"level-7, advanced"
['上昇'],4,1,['ㄕㄤˋ ㄕㄥ'],['shàng shēng'],"level-7, advanced"
['上書'],15,1,['ㄕㄤˋ ㄕㄨ'],['shàng shū'],"level-7, advanced"
['賞賜'],11,1,['ㄕㄤˇ ㄙˋ'],['shǎng sì'],"level-7, advanced"
['商談'],3,1,['ㄕㄤ ㄊㄢˊ'],['shāng tán'],"level-7, advanced"
['傷透'],3,3,['ㄕㄤ ㄊㄡˋ'],['shāng tòu'],"level-7, advanced"
['上尉'],10,1,['ㄕㄤˋ ㄨㄟˋ'],['shàng wèi'],"level-7, advanced"
['上校'],32,1,['ㄕㄤˋ ㄒㄧㄠˋ'],['shàng xiào'],"level-7, advanced"
['賞心悅目'],3,3,['ㄕㄤˇ ㄒㄧㄣ ㄩㄝˋ ㄇㄨˋ'],['shǎng xīn yuè mù'],"level-7, advanced"
['上漲'],12,12,['ㄕㄤˋ ㄓㄤˇ'],['shàng zhǎng'],"level-7, advanced"
['上陣'],4,1,['ㄕㄤˋ ㄓㄣˋ'],['shàng zhèn'],"level-7, advanced"
['勺'],4,1,['ㄕㄠˊ'],['sháo'],"level-7, advanced"
['少婦'],5,1,['ㄕㄠˋ ㄈㄨˋ'],['shào fù'],"level-7, advanced"
['燒毀'],7,6,['ㄕㄠ ㄏㄨㄟˇ'],['shāo huǐ'],"level-7, advanced"
['少校'],11,0,['ㄕㄠˋ ㄒㄧㄠˋ'],['shào xiào'],"level-7, advanced"
['少之又少'],4,2,['ㄕㄠˇ ㄓ ㄧㄡˋ ㄕㄠˇ'],['shǎo zhī yòu shǎo'],"level-7, advanced"
['稍作'],2,1,['ㄕㄠ ㄗㄨㄛˋ'],['shāo zuò'],"level-7, advanced"
['設防'],3,1,['ㄕㄜˋ ㄈㄤˊ'],['shè fáng'],"level-7, advanced"
['社稷'],5,1,['ㄕㄜˋ ㄐㄧˋ'],['shè jì'],"level-7, advanced"
['涉獵'],3,2,['ㄕㄜˋ ㄌㄧㄝˋ'],['shè liè'],"level-7, advanced"
['社論'],8,1,['ㄕㄜˋ ㄌㄨㄣˋ'],['shè lùn'],"level-7, advanced"
"['赦免', '赦']",10,1,"['ㄕㄜˋ ㄇㄧㄢˇ', 'ㄕㄜˋ']","['shè miǎn', 'shè']","level-7, advanced"
['射殺'],5,3,['ㄕㄜˋ ㄕㄚ'],['shè shā'],"level-7, advanced"
['設身處地'],4,2,['ㄕㄜˋ ㄕㄣ ㄔㄨˇ ㄉㄧˋ'],['shè shēn chǔ dì'],"level-7, advanced"
['涉水'],4,6,['ㄕㄜˋ ㄕㄨㄟˇ'],['shè shuǐ'],"level-7, advanced"
['奢望'],3,1,['ㄕㄜ ㄨㄤˋ'],['shē wàng'],"level-7, advanced"
['涉嫌'],4,2,['ㄕㄜˋ ㄒㄧㄢˊ'],['shè xián'],"level-7, advanced"
['設限'],3,3,['ㄕㄜˋ ㄒㄧㄢˋ'],['shè xiàn'],"level-7, advanced"
['設宴'],4,0,['ㄕㄜˋ ㄧㄢˋ'],['shè yàn'],"level-7, advanced"
['深奧'],6,4,['ㄕㄣ ㄠˋ'],['shēn ào'],"level-7, advanced"
['身敗名裂'],2,0,['ㄕㄣ ㄅㄞˋ ㄇㄧㄥˊ ㄌㄧㄝˋ'],['shēn bài míng liè'],"level-7, advanced"
['身不由己'],3,1,['ㄕㄣ ㄅㄨˋ ㄧㄡˊ ㄐㄧˇ'],['shēn bù yóu jǐ'],"level-7, advanced"
['神采'],3,1,['ㄕㄣˊ ㄘㄞˇ'],['shén cǎi'],"level-7, advanced"
['神采奕奕'],3,1,['ㄕㄣˊ ㄘㄞˇ ㄧˋ ㄧˋ'],['shén cǎi yì yì'],"level-7, advanced"
['身段'],5,12,['ㄕㄣ ㄉㄨㄢˋ'],['shēn duàn'],"level-7, advanced"
['深廣'],2,0,['ㄕㄣ ㄍㄨㄤˇ'],['shēn guǎng'],"level-7, advanced"
['甚或'],9,1,['ㄕㄣˋ ㄏㄨㄛˋ'],['shèn huò'],"level-7, advanced"
['身家'],3,1,['ㄕㄣ ㄐㄧㄚ'],['shēn jiā'],"level-7, advanced"
['身教'],6,4,['ㄕㄣ ㄐㄧㄠˋ'],['shēn jiào'],"level-7, advanced"
['深究'],4,1,['ㄕㄣ ㄐㄧㄡˋ'],['shēn jiù'],"level-7, advanced"
['深覺'],2,1,['ㄕㄣ ㄐㄩㄝˊ'],['shēn jué'],"level-7, advanced"
['審理'],6,2,['ㄕㄣˇ ㄌㄧˇ'],['shěn lǐ'],"level-7, advanced"
['神迷'],3,0,['ㄕㄣˊ ㄇㄧˊ'],['shén mí'],"level-7, advanced"
['神祇'],7,2,['ㄕㄣˊ ㄑㄧˊ'],['shén qí'],"level-7, advanced"
['神氣'],6,2,['ㄕㄣˊ ㄑㄧˋ'],['shén qì'],"level-7, advanced"
['滲入'],4,5,['ㄕㄣˋ ㄖㄨˋ'],['shèn rù'],"level-7, advanced"
['深入淺出'],4,1,['ㄕㄣ ㄖㄨˋ ㄑㄧㄢˇ ㄔㄨ'],['shēn rù qiǎn chū'],"level-7, advanced"
['審慎'],7,3,['ㄕㄣˇ ㄕㄣˋ'],['shěn shèn'],"level-7, advanced"
['身受'],3,2,['ㄕㄣ ㄕㄡˋ'],['shēn shòu'],"level-7, advanced"
['身手'],6,4,['ㄕㄣ ㄕㄡˇ'],['shēn shǒu'],"level-7, advanced"
['深思熟慮'],6,1,['ㄕㄣ ㄙ ㄕㄡˊ ㄌㄩˋ'],['shēn sī shóu lǜ'],"level-7, advanced"
['深邃'],5,2,['ㄕㄣ ㄙㄨㄟˋ'],['shēn suì'],"level-7, advanced"
['深鎖'],3,2,['ㄕㄣ ㄙㄨㄛˇ'],['shēn suǒ'],"level-7, advanced"
['身體力行'],4,10,['ㄕㄣ ㄊㄧˇ ㄌㄧˋ ㄒㄧㄥˊ'],['shēn tǐ lì xíng'],"level-7, advanced"
['神通'],3,1,['ㄕㄣˊ ㄊㄨㄥ'],['shén tōng'],"level-7, advanced"
['滲透'],7,10,['ㄕㄣˋ ㄊㄡˋ'],['shèn tòu'],"level-7, advanced"
['神往'],3,1,['ㄕㄣˊ ㄨㄤˇ'],['shén wǎng'],"level-7, advanced"
['審問'],6,0,['ㄕㄣˇ ㄨㄣˋ'],['shěn wèn'],"level-7, advanced"
['深惡痛絕'],3,0,['ㄕㄣ ㄨˋ ㄊㄨㄥˋ ㄐㄩㄝˊ'],['shēn wù tòng jué'],"level-7, advanced"
['深陷'],4,5,['ㄕㄣ ㄒㄧㄢˋ'],['shēn xiàn'],"level-7, advanced"
['神像'],5,4,['ㄕㄣˊ ㄒㄧㄤˋ'],['shén xiàng'],"level-7, advanced"
['深信不疑'],4,1,['ㄕㄣ ㄒㄧㄣˋ ㄅㄨˋ ㄧˊ'],['shēn xìn bù yí'],"level-7, advanced"
['審訊'],7,1,['ㄕㄣˇ ㄒㄩㄣˋ'],['shěn xùn'],"level-7, advanced"
['審議'],6,1,['ㄕㄣˇ ㄧˋ'],['shěn yì'],"level-7, advanced"
['神遊'],2,0,['ㄕㄣˊ ㄧㄡˊ'],['shén yóu'],"level-7, advanced"
['身孕'],3,1,['ㄕㄣ ㄩㄣˋ'],['shēn yùn'],"level-7, advanced"
['深造'],3,2,['ㄕㄣ ㄗㄠˋ'],['shēn zào'],"level-7, advanced"
['伸張'],4,2,['ㄕㄣ ㄓㄤ'],['shēn zhāng'],"level-7, advanced"
['神職'],4,5,['ㄕㄣˊ ㄓˊ'],['shén zhí'],"level-7, advanced"
['神志'],3,0,['ㄕㄣˊ ㄓˋ'],['shén zhì'],"level-7, advanced"
['神智'],4,1,['ㄕㄣˊ ㄓˋ'],['shén zhì'],"level-7, advanced"
['伸直'],8,3,['ㄕㄣ ㄓˊ'],['shēn zhí'],"level-7, advanced"
['深植'],4,3,['ㄕㄣ ㄓˊ'],['shēn zhí'],"level-7, advanced"
['深重'],3,2,['ㄕㄣ ㄓㄨㄥˋ'],['shēn zhòng'],"level-7, advanced"
['盛產'],4,14,['ㄕㄥˋ ㄔㄢˇ'],['shèng chǎn'],"level-7, advanced"
['省吃儉用'],2,2,['ㄕㄥˇ ㄔ ㄐㄧㄢˇ ㄩㄥˋ'],['shěng chī jiǎn yòng'],"level-7, advanced"
['勝出'],3,1,['ㄕㄥˋ ㄔㄨ'],['shèng chū'],"level-7, advanced"
['省得'],2,1,['ㄕㄥˇ ˙ㄉㄜ'],['shěng de'],"level-7, advanced"
['勝地'],4,7,['ㄕㄥˋ ㄉㄧˋ'],['shèng dì'],"level-7, advanced"
['聖地'],4,8,['ㄕㄥˋ ㄉㄧˋ'],['shèng dì'],"level-7, advanced"
['生兒育女'],3,0,['ㄕㄥ ㄦˊ ㄩˋ ㄋㄩˇ'],['shēng ér yù nǚ'],"level-7, advanced"
['生根'],5,5,['ㄕㄥ ㄍㄣ'],['shēng gēn'],"level-7, advanced"
['昇華'],6,3,['ㄕㄥ ㄏㄨㄚˊ'],['shēng huá'],"level-7, advanced"
['升降'],2,3,['ㄕㄥ ㄐㄧㄤˋ'],['shēng jiàng'],"level-7, advanced"
['聖潔'],3,2,['ㄕㄥˋ ㄐㄧㄝˊ'],['shèng jié'],"level-7, advanced"
['牲口'],4,5,['ㄕㄥ ㄎㄡˇ'],['shēng kǒu'],"level-7, advanced"
