context,vocab,pinyin,pos,level
,灑,să,V,level5
,賽,sài,V,level5
,散文,sănwén,N,level5
,散布/散佈,sànbù,V,level5
,喪事,sāngshì,N,level5
,嗓子,săngzi,N,level5
,喪生,sàngshēng,Vp,level5
,騷動,sāodòng,Vi,level5
,嫂子,săozi,N,level5
,色澤,sèzé,N,level5
,剎(ㄕㄚ)車/煞車,shāchē,V-sep,level5
,沙啞,shāyă,Vs,level5
,傻瓜,shăguā,N,level5
,山峰,shānfēng,N,level5
,山谷,shāngŭ,N,level5
,山脈,shānmài,N,level5
,閃電,shăndiàn,N,level5
,閃爍,shănshuò,Vi,level5
,閃耀,shănyào,Vs,level5
,擅長,shàncháng,Vst,level5
,傷害,shānghài,N,level5
,傷口,shāngkŏu,N,level5
,傷亡,shāngwáng,Vp,level5
,商榷,shāngquè,Vi,level5
,商討,shāngtăo,V,level5
,賞,shăng,V,level5
,尚,shàng,Adv,level5
,上吊,shàngdiào,Vi,level5
,上好,shànghăo,Vs-attr,level5
,上進,shàngjìn,Vs,level5
,上空,shàngkōng,N,level5
,上路,shànglù,Vp,level5
,上門,shàngmén,Vi,level5
,上司,shàngsī,N,level5
,上下,shàngxià,N,level5
,上旬,shàngxún,N,level5
,上演,shàngyăn,V,level5
,上癮,shàngyĭn,Vp,level5
,上漲,shàngzhăng,Vp,level5
,燒香,shāoxiāng,V-sep,level5
,奢侈,shēchĭ,Vs,level5
,奢望,shēwàng,Vst,level5
,設,shè,V,level5
,設施,shèshī,N,level5
,設想,shèxiăng,Vi,level5
,射擊,shèjí,V,level5
,射手,shèshŏu,N,level5
,涉及,shèjí,Vpt,level5
,涉嫌,shèxián,Vst,level5
,社論,shèlùn,N,level5
,攝取,shèqŭ,V,level5
,攝氏,shèshì,N,level5
,攝影機,shèyĭngjī,N,level5
,深奧,shēnào,Vs,level5
,深沉,shēnchén,Vs,level5
,深度,shēndù,N,level5
,深厚,shēnhòu,Vs,level5
,深切,shēnqiè,Vs,level5
,深入,shēnrù,V,level5
,深造,shēnzào,Vi,level5
,身段,shēnduàn,N,level5
,身教,shēnjiào,N,level5
,身為,shēnwéi,Vst,level5
,身子,shēnzi,N,level5
,伸張,shēnzhāng,V,level5
,神,shén,Vs,level5
,神情,shénqíng,N,level5
,審核,shěnhé,V,level5
,審判,shěnpàn,V,level5
,審慎,shěnshèn,Vs,level5
,審議,shěnyì,V,level5
,甚,shèn,Adv,level5
,滲入,shènrù,V,level5
,生火,shēnghuŏ,V-sep,level5
,生理,shēnglĭ,N,level5
,生平,shēngpíng,N,level5
,生氣,shēngqì,N,level5
,生前,shēngqián,N,level5
,生人,shēngrén,N,level5
,生死,shēngsĭ,N,level5
,生態,shēngtài,N,level5
,生物,shēngwù,N,level5
,生效,shēngxiào,Vp,level5
,生硬,shēngyìng,Vs,level5
,生育,shēngyù,N / V,level5
,生殖,shēngzhí,Vi,level5
,升遷,shēngqiān,Vi,level5
,升值,shēngzhí,Vp,level5
,聲稱,shēngchēng,V,level5
,聲明,shēngmíng,N,level5
,聲勢,shēngshì,N,level5
,省,shěng,N,level5
,省事,shěngshì,Vs,level5
,盛,shèng,Vs,level5
,盛情,shèngqíng,N,level5
,盛行,shèngxíng,Vs,level5
,盛裝,shèngzhuāng,Vs,level5
,勝地,shèngdì,N,level5
,聖賢,shèngxián,N,level5
,失,shī,Vpt,level5
,失靈,shīlíng,Vp,level5
,失落,shīluò,Vs,level5
,失明,shīmíng,Vp,level5
,失事,shīshì,Vp,level5
,失手,shīshŏu,Vs,level5
,失蹤,shīzōng,Vp,level5
,師範,shīfàn,Vs-attr,level5
,施肥,shīféi,V-sep,level5
,施行,shīxíng,V,level5
,屍體,shītĭ,N,level5
,石膏,shígāo,N,level5
,十足,shízú,Vs,level5
,拾,shí,V,level5
,時光,shíguāng,N,level5
,時節,shíjié,N,level5
,時髦,shímáo,Vs,level5
,時效,shíxiào,N,level5
,實地,shídì,Adv,level5
,實踐,shíjiàn,V,level5
,實況,shíkuàng,N,level5
,實例,shílì,N,level5
,實習,shíxí,Vi,level5
,實證,shízhèng,N,level5
,實質,shízhí,N,level5
,屎,shĭ,N,level5
,史料,shĭliào,N,level5
,使喚,shĭhuàn,V,level5
,使節,shĭjié,N,level5
,使勁,shĭjìng,Vi,level5
,使命,shĭmìng,N,level5
,士兵,shìbīng,N,level5
,仕女,shìnǚ,N,level5
,示範,shìfàn,Vi,level5
,市面,shìmiàn,N,level5
,市容,shìróng,N,level5
,世代,shìdài,N,level5
,世間,shìjiān,N,level5
,世事,shìshì,N,level5
,試卷,shìjuàn,N,level5
,試圖,shìtú,Vaux,level5
,逝世,shìshì,Vp,level5
,勢必,shìbì,Adv,level5
,事故,shìgù,N,level5
,事變,shìbiàn,N,level5
,事態,shìtài,N,level5
,事務,shìwù,N,level5
,事宜,shìyí,N,level5
,釋放,shìfàng,V,level5
,嗜好,shìhào,N,level5
,視為,shìwéi,V,level5
,適宜,shìyí,Vs,level5
,適中,shìzhōng,Vs,level5
,收藏,shōucáng,V,level5
,收買,shōumăi,V,level5
,收縮,shōusuō,Vi,level5
,收聽,shōutīng,V,level5
,收益,shōuyì,N,level5
,手冊,shŏucè,N,level5
,手槍,shŏuqiāng,N,level5
,手勢,shŏushì,N,level5
,守,shŏu,V,level5
,守護,shŏuhù,V,level5
,首府,shŏufŭ,N,level5
,首領,shŏulĭng,N,level5
,首席,shŏuxí,N,level5
,首飾,shŏushì,N,level5
,首先,shŏuxiān,Conj,level5
,首長,shŏuzhăng,N,level5
,受害,shòuhài,Vp,level5
,受訓,shòuxùn,V-sep,level5
,售貨員,shòuhuòyuán,N,level5
,授課,shòukè,V-sep,level5
,狩獵,shòuliè,V,level5
,壽星,shòuxīng,N,level5
,疏導,shūdăo,V,level5
,疏散,shūsàn,V,level5
,梳,shū,V,level5
,書本,shūběn,N,level5
,書面,shūmiàn,N,level5
,書寫,shūxiě,V,level5
,舒暢,shūchàng,Vs,level5
,舒展,shūzhăn,V,level5
,輸血,shūxiě,V-sep,level5
,束縛,shùfú,V,level5
,樹苗,shùmiáo,N,level5
,數據,shùjù,N,level5
,率,shuài,V,level5
,霜,shuāng,N,level5
,雙重,shuāngchóng,Vs-attr,level5
,雙打,shuāngdă,N,level5
,爽快,shuăngkuài,Vs,level5
,水道,shuĭdào,N,level5
,水稻,shuĭdào,N,level5
,水晶,shuĭjīng,N,level5
,水庫,shuĭkù,N,level5
,水力,shuĭlì,N,level5
,水泥,shuĭní,N,level5
,水源,shuĭyuán,N,level5
,水蒸氣,shuĭzhēngqì,N,level5
,順從,shùncóng,Vs,level5
,順應,shùnyìng,Vst,level5
,瞬間,shùnjiān,N,level5
,說謊,shuōhuăng,V-sep,level5
,說笑,shuōxiào,Vi,level5
,思潮,sīcháo,N,level5
,思念,sīniàn,Vst,level5
,思維,sīwéi,N,level5
,絲毫,sīháo,Det,level5
,司令,sīlìng,N,level5
,斯文,sīwén,Vs,level5
,私心,sīxīn,N,level5
,賜,sì,V,level5
,似的/似地,sìde,,level5
,松樹/松,sōngshù/sōng,N,level5
,慫恿,sŏngyŏng,V,level5
,搜集,sōují,V,level5
,俗稱,súchēng,Vst,level5
,俗語,súyŭ,N,level5
,訴苦,sùkŭ,Vi,level5
,素質,sùzhí,N,level5
,算命,suànmìng,V-sep,level5
,算術,suànshù,N,level5
,雖說,suīshuō,Conj,level5
,隨,suí,Adv / Prep,level5
,隨後,suíhòu,N,level5
,隨即,suíjí,Adv,level5
,隨身,suíshēn,Adv,level5
,隨同,suítóng,Prep,level5
,隧道,suìdào,N,level5
,歲月,suìyuè,N,level5
,損,sŭn,V,level5
,損害,sŭnhài,V,level5
,損壞,sŭnhuài,V,level5
,損傷,sŭnshāng,Vst,level5
,縮小,suōxiăo,Vp,level5
,所得,suŏdé,N,level5
,所在,suŏzài,N,level5
,索賠,suŏpéi,Vi,level5
,瑣碎,suŏsuì,Vs,level5
,他人,tārén,N,level5
,塔,tă,N,level5
,踏實,tàshí,Vs,level5
,台階,táijiē,N,level5
,太平,tàipíng,Vs,level5
,態勢,tàishì,N,level5
,貪,tān,Vs,level5
,貪心,tānxīn,Vs,level5
,痰,tán,N,level5
,談論,tánlùn,V,level5
,彈性,tánxìng,N,level5
,坦克,tănkè,N,level5
,坦然,tănrán,Vs,level5
,探病,tànbìng,V-sep,level5
,探究,tànjiù,V,level5
,探索,tànsuŏ,V,level5
,探望,tànwàng,V,level5
,探險,tànxiăn,Vi,level5
,堂堂,tángtáng,Vs,level5
,倘若,tăngruò,Conj,level5
,陶器,táoqì,N,level5
,逃生,táoshēng,Vi,level5
,逃稅,táoshuì,V-sep,level5
,淘汰,táotài,V,level5
,套房,tàofáng,N,level5
,套裝,tàozhuāng,N,level5
,特此,tècĭ,Adv,level5
,特區,tèqū,N,level5
,特權,tèquán,N,level5
,特約,tèyuē,Vs-attr,level5
,特徵,tèzhēng,N,level5
,疼愛,téngài,Vst,level5
,剔除,tīchú,V,level5
,啼,tí,Vi,level5
,提拔,tíbá,V,level5
,提倡,tíchàng,V,level5
,提出,tíchū,Vpt,level5
,提及,tíjí,V,level5
,提名,tímíng,V,level5
,提升/提昇,tíshēng,V,level5
,提議,tíyì,V,level5
,體操,tĭcāo,N,level5
,體格,tĭgé,N,level5
,體積,tĭjī,N,level5
,體諒,tĭliàng,Vst,level5
,體面,tĭmiàn,Vs,level5
,體系,tĭxì,N,level5
,體質,tĭzhí,N,level5
,替代,tìdài,Vst,level5
,添,tiān,V,level5
,天敵,tiāndí,N,level5
,天然氣,tiānránqì,N,level5
,天性,tiānxìng,N,level5
,天災,tiānzāi,N,level5
,田地,tiándì,N,level5
,田徑,tiánjìng,N,level5
,甜美,tiánměi,Vs,level5
,挑剔,tiāotī,V,level5
,調和,tiáohé,V / Vs,level5
,調節,tiáojié,V,level5
,調皮,tiáopí,Vs,level5
,條例,tiáolì,N,level5
,挑戰,tiăozhàn,N,level5
,聽寫,tīngxiě,V,level5
,停頓,tíngdùn,Vi,level5
,停留,tíngliú,Vi,level5
,停滯,tíngzhì,Vi,level5
,通,tōng,M,level5
,通報,tōngbào,V,level5
,通車,tōngchē,Vp,level5
,通稱,tōngchēng,Vst,level5
,通貨膨脹,tōnghuòpéngzhàng,Vs,level5
,通緝,tōngqì,V,level5
,通行,tōngxíng,Vi,level5
,通用,tōngyòng,Vs-attr,level5
,同伴,tóngbàn,N,level5
,同化,tónghuà,V,level5
,同鄉,tóngxiāng,N,level5
,同心,tóngxīn,Vs,level5
,同性戀,tóngxìngliàn,N,level5
,同業,tóngyè,N,level5
,統計,tŏngjì,N,level5
,統統,tŏngtŏng,Adv,level5
,統制,tŏngzhì,V,level5
,痛恨,tònghèn,Vst,level5
,偷渡,tōudù,Vi,level5
,偷懶,tōulăn,Vs,level5
,投保,tóubăo,V,level5
,投機,tóujī,Vs,level5
,投入,tóurù,Vs,level5
,透明,tòumíng,Vs,level5
,徒弟,túdì,N,level5
,突擊,tújí,V,level5
,突兀,túwù,Vs,level5
,塗,tú,V,level5
,圖,tú,V,level5
,圖表,túbiăo,N,level5
,圖騰,túténg,N,level5
,土壤,tŭrăng,N,level5
,團,tuán,M,level5
,團聚,tuánjù,Vs,level5
,團員,tuányuán,N,level5
,推測,tuīcè,V,level5
,推崇,tuīchóng,Vst,level5
,推出,tuīchū,Vpt,level5
,推選,tuīxuăn,V,level5
,退化,tuìhuà,Vp,level5
,吞吞吐吐,tūntūntŭtŭ,Vi,level5
,托,tuō,V,level5
,拖累,tuōlèi,V,level5
,拖延,tuōyán,Vst,level5
,脫身,tuōshēn,Vp,level5
,脫手,tuōshŏu,Vp,level5
,外號,wàihào,N,level5
,外力,wàilì,N,level5
,外貿,wàimào,N,level5
,外線,wàixiàn,N,level5
,外銷,wàixiāo,V,level5
,外遇,wàiyù,N,level5
,外在,wàizài,N,level5
,外資,wàizī,N,level5
,彎曲,wānqū,Vs,level5
,完備,wánbèi,Vs,level5
,玩弄,wánnòng,V,level5
,頑強,wánqiáng,Vs,level5
,挽,wăn,V,level5
,挽救,wănjiù,V,level5
,萬分,wànfēn,Adv,level5
,萬事,wànshì,N,level5
,萬歲,wànsuì,Vs,level5
,萬萬,wànwàn,Adv,level5
,萬物,wànwù,N,level5
,惋惜,wànxí,Vs,level5
,亡國,wángguó,Vp,level5
,往來,wănglái,Vi,level5
,旺季,wàngjì,N,level5
,旺盛,wàngshèng,Vs,level5
,威風,wēifēng,Vs,level5
,威力,wēilì,N,level5
,萎縮,wēisuō,Vs,level5
,為,wéi,Vst,level5
,為人,wéirén,N,level5
,為生,wéishēng,Vs,level5
,為首,wéishŏu,Vs,level5
,為止,wéizhĭ,N,level5
,違背,wéibèi,Vpt,level5
,違約,wéiyuē,V-sep,level5
,危害,wéihài,V,level5
,圍巾,wéijīn,N,level5
,圍牆,wéiqiáng,N,level5
,圍繞,wéirào,V,level5
,微弱,wéiruò,Vs,level5
,微小,wéixiăo,Vs,level5
,胃,wèi,N,level5
,胃口,wèikŏu,N,level5
,未必,wèibì,Adv,level5
,未婚夫,wèihūnfū,N,level5
,未婚妻,wèihūnqī,N,level5
,未免,wèimiăn,Adv,level5
,衛生,wèishēng,N,level5
,溫帶,wēndài,N,level5
,溫習,wēnxí,V,level5
,溫馴,wēnxún,Vs,level5
,瘟疫,wēnyì,N,level5
,文明,wénmíng,N,level5
,文壇,wéntán,N,level5
,文獻,wénxiàn,N,level5
,聞名,wénmíng,Vst,level5
,穩健,wěnjiàn,Vs,level5
,紊亂,wènluàn,Vs,level5
,問世,wènshì,Vp,level5
,臥,wò,Vi,level5
,烏龜/龜,wūguī/guī,N,level5
,烏鴉,wūyā,N,level5
,汙染,wūrăn,N,level5
,無比,wúbĭ,Vs,level5
,無線電,wúxiàndiàn,N,level5
,無形,wúxíng,Vs,level5
,無疑,wúyí,Adv,level5
,五金,wŭjīn,N,level5
,武力,wŭlì,N,level5
,武士,wŭshì,N,level5
,武裝,wŭzhuāng,N,level5
,侮辱,wŭrù,V,level5
,物產,wùchăn,N,level5
,物品,wùpĭn,N,level5
,物體,wùtĭ,N,level5
,物資,wùzī,N,level5
,誤差,wùchā,N,level5
,誤解,wùjiě,Vst,level5
,務實,wùshí,Vs,level5
,西服,xīfú,N,level5
,西洋,xīyáng,N,level5
,西醫,xīyī,N,level5
,溪流,xīliú,N,level5
,席,xí,M,level5
,席位,xíwèi,N,level5
,錫,xí,N,level5
,襲擊,xíjí,V,level5
,昔日,xírì,N,level5
,習題,xítí,N,level5
,洗禮,xĭlĭ,N,level5
,喜氣,xĭqì,N,level5
,喜悅,xĭyuè,Vs,level5
,戲曲,xìqŭ,N,level5
,瑕疵,xiácī,N,level5
,峽谷,xiágŭ,N,level5
,狹小,xiáxiăo,Vs,level5
,狹窄,xiázhăi,Vs,level5
,下筆,xiàbĭ,Vi,level5
,下跌,xiàdié,Vp,level5
,下滑,xiàhuá,Vp,level5
,下列,xiàliè,Vs-attr,level5
,下水,xiàshuĭ,V-sep,level5
,下水道,xiàshuĭdào,N,level5
,下旬,xiàxún,N,level5
,掀,xiān,V,level5
,仙丹,xiāndān,N,level5
,先後,xiānhòu,N,level5
,先進,xiānjìn,N,level5
,先驅,xiānqū,N,level5
,先天,xiāntiān,Vs-attr,level5
,鮮明,xiānmíng,Vs,level5
,鮮艶/鮮豔,xiānyàn,Vs,level5
,纖維,xiānwéi,N,level5
,嫌疑,xiányí,N,level5
,顯現,xiănxiàn,Vst,level5
,限度,xiàndù,N,level5
,憲法,xiànfă,N,level5
,線路,xiànlù,N,level5
,陷入,xiànrù,V,level5
,獻身,xiànshēn,V-sep,level5
,現今,xiànjīn,N,level5
,現行,xiànxíng,Vs-attr,level5
,現狀,xiànzhuàng,N,level5
,相傳,xiāngchuán,Vi,level5
,相仿,xiāngfăng,Vs,level5
,相符,xiāngfú,Vs,level5
,相繼,xiāngjì,Adv,level5
,相配,xiāngpèi,Vs,level5
,鄉土,xiāngtŭ,Vs,level5
,香皂,xiāngzào,N,level5
,鑲,xiāng,V,level5
,想開,xiăngkāi,Vp,level5
,響亮,xiăngliàng,Vs,level5
,向,xiàng,Adv,level5
,嚮導,xiàngdăo,N,level5
,嚮往,xiàngwăng,Vst,level5
,象徵,xiàngzhēng,N / Vst,level5
,消毒,xiāodú,V-sep,level5
